Angulo:45
t=0.001,posx=0 , posy=0 , velx=212.132 , vely=212.132
t=0.046,posx=1.89172 , posy=1.88605 , velx=14.6696 , vely=14.4287
t=0.047,posx=1.90624 , posy=1.90033 , velx=14.3739 , vely=14.128
t=0.048,posx=1.92047 , posy=1.91431 , velx=14.09 , vely=13.839
t=0.049,posx=1.93443 , posy=1.92801 , velx=13.8171 , vely=13.5611
t=0.05,posx=1.94811 , posy=1.94144 , velx=13.5547 , vely=13.2937
t=0.051,posx=1.96154 , posy=1.9546 , velx=13.3022 , vely=13.0362
t=0.052,posx=1.97472 , posy=1.96751 , velx=13.0591 , vely=12.7879
t=0.053,posx=1.98766 , posy=1.98018 , velx=12.8247 , vely=12.5485
t=0.054,posx=2.00037 , posy=1.99261 , velx=12.5987 , vely=12.3175
t=0.055,posx=2.01286 , posy=2.00482 , velx=12.3806 , vely=12.0943
t=0.056,posx=2.02513 , posy=2.01681 , velx=12.17 , vely=11.8787
t=0.057,posx=2.0372 , posy=2.02858 , velx=11.9665 , vely=11.6702
t=0.058,posx=2.04907 , posy=2.04015 , velx=11.7699 , vely=11.4685
t=0.059,posx=2.06074 , posy=2.05152 , velx=11.5796 , vely=11.2732
t=0.06,posx=2.07223 , posy=2.0627 , velx=11.3955 , vely=11.084
t=0.061,posx=2.08354 , posy=2.07369 , velx=11.2172 , vely=10.9007
t=0.062,posx=2.09467 , posy=2.0845 , velx=11.0445 , vely=10.7229
t=0.063,posx=2.10563 , posy=2.09514 , velx=10.8771 , vely=10.5505
t=0.064,posx=2.11642 , posy=2.1056 , velx=10.7148 , vely=10.3831
t=0.065,posx=2.12706 , posy=2.1159 , velx=10.5573 , vely=10.2205
t=0.066,posx=2.13754 , posy=2.12604 , velx=10.4044 , vely=10.0626
t=0.067,posx=2.14787 , posy=2.13603 , velx=10.256 , vely=9.90918
t=0.068,posx=2.15805 , posy=2.14586 , velx=10.1118 , vely=9.75995
t=0.069,posx=2.16809 , posy=2.15555 , velx=9.97174 , vely=9.61479
t=0.07,posx=2.178 , posy=2.1651 , velx=9.83554 , vely=9.47353
t=0.071,posx=2.18777 , posy=2.1745 , velx=9.70306 , vely=9.336
t=0.072,posx=2.1974 , posy=2.18377 , velx=9.57418 , vely=9.20206
t=0.073,posx=2.20692 , posy=2.19291 , velx=9.44874 , vely=9.07156
t=0.074,posx=2.2163 , posy=2.20191 , velx=9.32661 , vely=8.94437
t=0.075,posx=2.22557 , posy=2.21079 , velx=9.20765 , vely=8.82035
t=0.076,posx=2.23472 , posy=2.21955 , velx=9.09176 , vely=8.6994
t=0.077,posx=2.24375 , posy=2.22819 , velx=8.97881 , vely=8.58138
t=0.078,posx=2.25268 , posy=2.23672 , velx=8.86869 , vely=8.4662
t=0.079,posx=2.26149 , posy=2.24513 , velx=8.7613 , vely=8.35374
t=0.08,posx=2.2702 , posy=2.25343 , velx=8.65654 , vely=8.24391
t=0.081,posx=2.27881 , posy=2.26162 , velx=8.55431 , vely=8.13661
t=0.082,posx=2.28731 , posy=2.2697 , velx=8.45452 , vely=8.03176
t=0.083,posx=2.29572 , posy=2.27768 , velx=8.3571 , vely=7.92926
t=0.084,posx=2.30403 , posy=2.28556 , velx=8.26195 , vely=7.82904
t=0.085,posx=2.31224 , posy=2.29334 , velx=8.16899 , vely=7.73101
t=0.086,posx=2.32036 , posy=2.30102 , velx=8.07816 , vely=7.63511
t=0.087,posx=2.3284 , posy=2.30861 , velx=7.98939 , vely=7.54126
t=0.088,posx=2.33634 , posy=2.31611 , velx=7.90259 , vely=7.44939
t=0.089,posx=2.3442 , posy=2.32351 , velx=7.81772 , vely=7.35943
t=0.09,posx=2.35198 , posy=2.33083 , velx=7.7347 , vely=7.27133
t=0.091,posx=2.35967 , posy=2.33805 , velx=7.65348 , vely=7.18503
t=0.092,posx=2.36729 , posy=2.3452 , velx=7.57399 , vely=7.10046
t=0.093,posx=2.37482 , posy=2.35225 , velx=7.49619 , vely=7.01758
t=0.094,posx=2.38228 , posy=2.35923 , velx=7.42003 , vely=6.93633
t=0.095,posx=2.38966 , posy=2.36613 , velx=7.34544 , vely=6.85666
t=0.096,posx=2.39697 , posy=2.37295 , velx=7.27239 , vely=6.77852
t=0.097,posx=2.40421 , posy=2.37969 , velx=7.20083 , vely=6.70186
t=0.098,posx=2.41137 , posy=2.38635 , velx=7.13071 , vely=6.62665
t=0.099,posx=2.41847 , posy=2.39294 , velx=7.06199 , vely=6.55283
t=0.1,posx=2.4255 , posy=2.39946 , velx=6.99463 , vely=6.48038
t=0.101,posx=2.43246 , posy=2.4059 , velx=6.92859 , vely=6.40924
t=0.102,posx=2.43936 , posy=2.41227 , velx=6.86383 , vely=6.33938
t=0.103,posx=2.44619 , posy=2.41858 , velx=6.80031 , vely=6.27076
t=0.104,posx=2.45296 , posy=2.42482 , velx=6.73801 , vely=6.20335
t=0.105,posx=2.45966 , posy=2.43099 , velx=6.67688 , vely=6.13712
t=0.106,posx=2.46631 , posy=2.43709 , velx=6.61689 , vely=6.07203
t=0.107,posx=2.4729 , posy=2.44313 , velx=6.55802 , vely=6.00805
t=0.108,posx=2.47943 , posy=2.44911 , velx=6.50023 , vely=5.94515
t=0.109,posx=2.4859 , posy=2.45502 , velx=6.44349 , vely=5.8833
t=0.11,posx=2.49232 , posy=2.46087 , velx=6.38777 , vely=5.82247
t=0.111,posx=2.49868 , posy=2.46667 , velx=6.33306 , vely=5.76264
t=0.112,posx=2.50498 , posy=2.4724 , velx=6.27931 , vely=5.70378
t=0.113,posx=2.51123 , posy=2.47807 , velx=6.22651 , vely=5.64586
t=0.114,posx=2.51744 , posy=2.48369 , velx=6.17464 , vely=5.58886
t=0.115,posx=2.52358 , posy=2.48925 , velx=6.12366 , vely=5.53276
t=0.116,posx=2.52968 , posy=2.49476 , velx=6.07355 , vely=5.47753
t=0.117,posx=2.53573 , posy=2.50021 , velx=6.0243 , vely=5.42316
t=0.118,posx=2.54173 , posy=2.5056 , velx=5.97588 , vely=5.36961
t=0.119,posx=2.54768 , posy=2.51095 , velx=5.92827 , vely=5.31687
t=0.12,posx=2.55359 , posy=2.51624 , velx=5.88146 , vely=5.26492
t=0.121,posx=2.55945 , posy=2.52148 , velx=5.83541 , vely=5.21374
t=0.122,posx=2.56526 , posy=2.52667 , velx=5.79012 , vely=5.16332
t=0.123,posx=2.57103 , posy=2.5318 , velx=5.74557 , vely=5.11363
t=0.124,posx=2.57675 , posy=2.53689 , velx=5.70173 , vely=5.06465
t=0.125,posx=2.58243 , posy=2.54193 , velx=5.6586 , vely=5.01637
t=0.126,posx=2.58807 , posy=2.54693 , velx=5.61615 , vely=4.96878
t=0.127,posx=2.59366 , posy=2.55187 , velx=5.57437 , vely=4.92185
t=0.128,posx=2.59922 , posy=2.55677 , velx=5.53324 , vely=4.87557
t=0.129,posx=2.60473 , posy=2.56162 , velx=5.49275 , vely=4.82993
t=0.13,posx=2.6102 , posy=2.56643 , velx=5.45288 , vely=4.78491
t=0.131,posx=2.61564 , posy=2.57119 , velx=5.41363 , vely=4.7405
t=0.132,posx=2.62103 , posy=2.57591 , velx=5.37497 , vely=4.69668
t=0.133,posx=2.62639 , posy=2.58059 , velx=5.33689 , vely=4.65345
t=0.134,posx=2.6317 , posy=2.58522 , velx=5.29938 , vely=4.61078
t=0.135,posx=2.63699 , posy=2.58981 , velx=5.26244 , vely=4.56867
t=0.136,posx=2.64223 , posy=2.59436 , velx=5.22603 , vely=4.5271
t=0.137,posx=2.64744 , posy=2.59886 , velx=5.19017 , vely=4.48606
t=0.138,posx=2.65261 , posy=2.60333 , velx=5.15482 , vely=4.44554
t=0.139,posx=2.65775 , posy=2.60775 , velx=5.11998 , vely=4.40553
t=0.14,posx=2.66285 , posy=2.61214 , velx=5.08565 , vely=4.36602
t=0.141,posx=2.66792 , posy=2.61649 , velx=5.05181 , vely=4.327
t=0.142,posx=2.67295 , posy=2.62079 , velx=5.01844 , vely=4.28846
t=0.143,posx=2.67796 , posy=2.62506 , velx=4.98555 , vely=4.25038
t=0.144,posx=2.68293 , posy=2.62929 , velx=4.95311 , vely=4.21276
t=0.145,posx=2.68786 , posy=2.63349 , velx=4.92113 , vely=4.17559
t=0.146,posx=2.69277 , posy=2.63765 , velx=4.88959 , vely=4.13886
t=0.147,posx=2.69764 , posy=2.64177 , velx=4.85848 , vely=4.10256
t=0.148,posx=2.70249 , posy=2.64585 , velx=4.8278 , vely=4.06668
t=0.149,posx=2.7073 , posy=2.6499 , velx=4.79753 , vely=4.03122
t=0.15,posx=2.71208 , posy=2.65391 , velx=4.76767 , vely=3.99616
t=0.151,posx=2.71683 , posy=2.65789 , velx=4.73821 , vely=3.9615
t=0.152,posx=2.72156 , posy=2.66184 , velx=4.70914 , vely=3.92722
t=0.153,posx=2.72625 , posy=2.66575 , velx=4.68045 , vely=3.89333
t=0.154,posx=2.73092 , posy=2.66962 , velx=4.65215 , vely=3.85982
t=0.155,posx=2.73556 , posy=2.67347 , velx=4.62421 , vely=3.82667
t=0.156,posx=2.74017 , posy=2.67728 , velx=4.59663 , vely=3.79388
t=0.157,posx=2.74475 , posy=2.68105 , velx=4.56941 , vely=3.76144
t=0.158,posx=2.74931 , posy=2.6848 , velx=4.54254 , vely=3.72935
t=0.159,posx=2.75383 , posy=2.68851 , velx=4.51601 , vely=3.6976
t=0.16,posx=2.75834 , posy=2.6922 , velx=4.48982 , vely=3.66619
t=0.161,posx=2.76281 , posy=2.69585 , velx=4.46396 , vely=3.6351
t=0.162,posx=2.76727 , posy=2.69947 , velx=4.43843 , vely=3.60433
t=0.163,posx=2.77169 , posy=2.70305 , velx=4.41321 , vely=3.57388
t=0.164,posx=2.77609 , posy=2.70661 , velx=4.3883 , vely=3.54374
t=0.165,posx=2.78047 , posy=2.71014 , velx=4.3637 , vely=3.5139
t=0.166,posx=2.78482 , posy=2.71364 , velx=4.3394 , vely=3.48436
t=0.167,posx=2.78915 , posy=2.71711 , velx=4.3154 , vely=3.45512
t=0.168,posx=2.79345 , posy=2.72055 , velx=4.29169 , vely=3.42616
t=0.169,posx=2.79773 , posy=2.72396 , velx=4.26826 , vely=3.39748
t=0.17,posx=2.80199 , posy=2.72735 , velx=4.24512 , vely=3.36909
t=0.171,posx=2.80622 , posy=2.7307 , velx=4.22225 , vely=3.34096
t=0.172,posx=2.81043 , posy=2.73403 , velx=4.19965 , vely=3.31311
t=0.173,posx=2.81462 , posy=2.73733 , velx=4.17732 , vely=3.28552
t=0.174,posx=2.81879 , posy=2.7406 , velx=4.15525 , vely=3.25819
t=0.175,posx=2.82293 , posy=2.74384 , velx=4.13343 , vely=3.23111
t=0.176,posx=2.82705 , posy=2.74706 , velx=4.11187 , vely=3.20428
t=0.177,posx=2.83115 , posy=2.75025 , velx=4.09056 , vely=3.1777
t=0.178,posx=2.83523 , posy=2.75342 , velx=4.06949 , vely=3.15136
t=0.179,posx=2.83929 , posy=2.75656 , velx=4.04867 , vely=3.12526
t=0.18,posx=2.84333 , posy=2.75967 , velx=4.02808 , vely=3.09939
t=0.181,posx=2.84735 , posy=2.76275 , velx=4.00772 , vely=3.07375
t=0.182,posx=2.85135 , posy=2.76582 , velx=3.98759 , vely=3.04834
t=0.183,posx=2.85533 , posy=2.76885 , velx=3.96769 , vely=3.02315
t=0.184,posx=2.85928 , posy=2.77186 , velx=3.94801 , vely=2.99818
t=0.185,posx=2.86322 , posy=2.77485 , velx=3.92854 , vely=2.97342
t=0.186,posx=2.86714 , posy=2.77781 , velx=3.9093 , vely=2.94888
t=0.187,posx=2.87104 , posy=2.78075 , velx=3.89026 , vely=2.92454
t=0.188,posx=2.87492 , posy=2.78366 , velx=3.87143 , vely=2.90041
t=0.189,posx=2.87878 , posy=2.78655 , velx=3.8528 , vely=2.87648
t=0.19,posx=2.88263 , posy=2.78941 , velx=3.83438 , vely=2.85275
t=0.191,posx=2.88645 , posy=2.79225 , velx=3.81615 , vely=2.82921
t=0.192,posx=2.89026 , posy=2.79507 , velx=3.79812 , vely=2.80587
t=0.193,posx=2.89405 , posy=2.79786 , velx=3.78028 , vely=2.78271
t=0.194,posx=2.89782 , posy=2.80064 , velx=3.76263 , vely=2.75974
t=0.195,posx=2.90157 , posy=2.80338 , velx=3.74516 , vely=2.73695
t=0.196,posx=2.90531 , posy=2.80611 , velx=3.72788 , vely=2.71435
t=0.197,posx=2.90903 , posy=2.80881 , velx=3.71078 , vely=2.69192
t=0.198,posx=2.91273 , posy=2.81149 , velx=3.69386 , vely=2.66967
t=0.199,posx=2.91642 , posy=2.81415 , velx=3.67711 , vely=2.64758
t=0.2,posx=2.92009 , posy=2.81679 , velx=3.66053 , vely=2.62567
t=0.201,posx=2.92374 , posy=2.8194 , velx=3.64413 , vely=2.60393
t=0.202,posx=2.92737 , posy=2.822 , velx=3.62789 , vely=2.58235
t=0.203,posx=2.93099 , posy=2.82457 , velx=3.61182 , vely=2.56093
t=0.204,posx=2.9346 , posy=2.82712 , velx=3.59591 , vely=2.53967
t=0.205,posx=2.93819 , posy=2.82965 , velx=3.58016 , vely=2.51857
t=0.206,posx=2.94176 , posy=2.83216 , velx=3.56456 , vely=2.49762
t=0.207,posx=2.94531 , posy=2.83464 , velx=3.54913 , vely=2.47682
t=0.208,posx=2.94886 , posy=2.83711 , velx=3.53384 , vely=2.45618
t=0.209,posx=2.95238 , posy=2.83956 , velx=3.51871 , vely=2.43568
t=0.21,posx=2.95589 , posy=2.84198 , velx=3.50372 , vely=2.41533
t=0.211,posx=2.95939 , posy=2.84439 , velx=3.48889 , vely=2.39512
t=0.212,posx=2.96287 , posy=2.84677 , velx=3.4742 , vely=2.37506
t=0.213,posx=2.96634 , posy=2.84914 , velx=3.45965 , vely=2.35513
t=0.214,posx=2.96979 , posy=2.85148 , velx=3.44524 , vely=2.33534
t=0.215,posx=2.97323 , posy=2.85381 , velx=3.43097 , vely=2.31569
t=0.216,posx=2.97665 , posy=2.85611 , velx=3.41683 , vely=2.29617
t=0.217,posx=2.98006 , posy=2.8584 , velx=3.40283 , vely=2.27679
t=0.218,posx=2.98346 , posy=2.86067 , velx=3.38897 , vely=2.25753
t=0.219,posx=2.98684 , posy=2.86291 , velx=3.37523 , vely=2.2384
t=0.22,posx=2.99021 , posy=2.86514 , velx=3.36163 , vely=2.2194
t=0.221,posx=2.99356 , posy=2.86735 , velx=3.34815 , vely=2.20052
t=0.222,posx=2.99691 , posy=2.86954 , velx=3.3348 , vely=2.18176
t=0.223,posx=3.00023 , posy=2.87172 , velx=3.32157 , vely=2.16313
t=0.224,posx=3.00355 , posy=2.87387 , velx=3.30846 , vely=2.14461
t=0.225,posx=3.00685 , posy=2.87601 , velx=3.29548 , vely=2.12622
t=0.226,posx=3.01014 , posy=2.87812 , velx=3.28261 , vely=2.10794
t=0.227,posx=3.01342 , posy=2.88022 , velx=3.26987 , vely=2.08977
t=0.228,posx=3.01668 , posy=2.8823 , velx=3.25724 , vely=2.07172
t=0.229,posx=3.01993 , posy=2.88437 , velx=3.24472 , vely=2.05377
t=0.23,posx=3.02317 , posy=2.88641 , velx=3.23232 , vely=2.03594
t=0.231,posx=3.02639 , posy=2.88844 , velx=3.22002 , vely=2.01822
t=0.232,posx=3.02961 , posy=2.89045 , velx=3.20784 , vely=2.0006
t=0.233,posx=3.03281 , posy=2.89244 , velx=3.19577 , vely=1.98309
t=0.234,posx=3.036 , posy=2.89441 , velx=3.1838 , vely=1.96568
t=0.235,posx=3.03918 , posy=2.89637 , velx=3.17194 , vely=1.94838
t=0.236,posx=3.04234 , posy=2.89831 , velx=3.16019 , vely=1.93118
t=0.237,posx=3.0455 , posy=2.90023 , velx=3.14853 , vely=1.91408
t=0.238,posx=3.04864 , posy=2.90214 , velx=3.13698 , vely=1.89707
t=0.239,posx=3.05177 , posy=2.90403 , velx=3.12553 , vely=1.88017
t=0.24,posx=3.05489 , posy=2.9059 , velx=3.11418 , vely=1.86336
t=0.241,posx=3.058 , posy=2.90775 , velx=3.10293 , vely=1.84664
t=0.242,posx=3.0611 , posy=2.90959 , velx=3.09177 , vely=1.83002
t=0.243,posx=3.06418 , posy=2.91141 , velx=3.08071 , vely=1.81349
t=0.244,posx=3.06726 , posy=2.91322 , velx=3.06975 , vely=1.79705
t=0.245,posx=3.07032 , posy=2.91501 , velx=3.05887 , vely=1.78071
t=0.246,posx=3.07338 , posy=2.91678 , velx=3.04809 , vely=1.76445
t=0.247,posx=3.07642 , posy=2.91854 , velx=3.0374 , vely=1.74828
t=0.248,posx=3.07945 , posy=2.92028 , velx=3.0268 , vely=1.73219
t=0.249,posx=3.08247 , posy=2.922 , velx=3.01629 , vely=1.71619
t=0.25,posx=3.08548 , posy=2.92371 , velx=3.00587 , vely=1.70028
t=0.251,posx=3.08849 , posy=2.9254 , velx=2.99553 , vely=1.68445
t=0.252,posx=3.09148 , posy=2.92708 , velx=2.98528 , vely=1.6687
t=0.253,posx=3.09446 , posy=2.92874 , velx=2.97511 , vely=1.65304
t=0.254,posx=3.09743 , posy=2.93038 , velx=2.96503 , vely=1.63745
t=0.255,posx=3.10039 , posy=2.93201 , velx=2.95502 , vely=1.62194
t=0.256,posx=3.10334 , posy=2.93363 , velx=2.9451 , vely=1.60652
t=0.257,posx=3.10628 , posy=2.93523 , velx=2.93526 , vely=1.59116
t=0.258,posx=3.10921 , posy=2.93681 , velx=2.9255 , vely=1.57589
t=0.259,posx=3.11213 , posy=2.93838 , velx=2.91582 , vely=1.56069
t=0.26,posx=3.11504 , posy=2.93993 , velx=2.90622 , vely=1.54557
t=0.261,posx=3.11794 , posy=2.94147 , velx=2.89669 , vely=1.53052
t=0.262,posx=3.12083 , posy=2.94299 , velx=2.88724 , vely=1.51554
t=0.263,posx=3.12371 , posy=2.9445 , velx=2.87786 , vely=1.50063
t=0.264,posx=3.12659 , posy=2.94599 , velx=2.86855 , vely=1.4858
t=0.265,posx=3.12945 , posy=2.94747 , velx=2.85932 , vely=1.47103
t=0.266,posx=3.13231 , posy=2.94894 , velx=2.85017 , vely=1.45634
t=0.267,posx=3.13515 , posy=2.95039 , velx=2.84108 , vely=1.44171
t=0.268,posx=3.13799 , posy=2.95182 , velx=2.83206 , vely=1.42715
t=0.269,posx=3.14082 , posy=2.95324 , velx=2.82312 , vely=1.41266
t=0.27,posx=3.14363 , posy=2.95465 , velx=2.81424 , vely=1.39823
t=0.271,posx=3.14644 , posy=2.95604 , velx=2.80543 , vely=1.38387
t=0.272,posx=3.14925 , posy=2.95741 , velx=2.79669 , vely=1.36957
t=0.273,posx=3.15204 , posy=2.95878 , velx=2.78801 , vely=1.35534
t=0.274,posx=3.15482 , posy=2.96012 , velx=2.7794 , vely=1.34117
t=0.275,posx=3.1576 , posy=2.96146 , velx=2.77085 , vely=1.32706
t=0.276,posx=3.16036 , posy=2.96278 , velx=2.76237 , vely=1.31301
t=0.277,posx=3.16312 , posy=2.96408 , velx=2.75396 , vely=1.29903
t=0.278,posx=3.16587 , posy=2.96538 , velx=2.7456 , vely=1.2851
t=0.279,posx=3.16861 , posy=2.96665 , velx=2.73731 , vely=1.27124
t=0.28,posx=3.17135 , posy=2.96792 , velx=2.72908 , vely=1.25743
t=0.281,posx=3.17407 , posy=2.96917 , velx=2.72091 , vely=1.24368
t=0.282,posx=3.17679 , posy=2.97041 , velx=2.7128 , vely=1.22999
t=0.283,posx=3.1795 , posy=2.97163 , velx=2.70475 , vely=1.21635
t=0.284,posx=3.1822 , posy=2.97284 , velx=2.69676 , vely=1.20277
t=0.285,posx=3.18489 , posy=2.97403 , velx=2.68882 , vely=1.18925
t=0.286,posx=3.18757 , posy=2.97522 , velx=2.68094 , vely=1.17578
t=0.287,posx=3.19025 , posy=2.97639 , velx=2.67312 , vely=1.16236
t=0.288,posx=3.19292 , posy=2.97754 , velx=2.66536 , vely=1.149
t=0.289,posx=3.19558 , posy=2.97868 , velx=2.65765 , vely=1.13569
t=0.29,posx=3.19824 , posy=2.97981 , velx=2.65 , vely=1.12244
t=0.291,posx=3.20088 , posy=2.98093 , velx=2.6424 , vely=1.10923
t=0.292,posx=3.20352 , posy=2.98203 , velx=2.63485 , vely=1.09608
t=0.293,posx=3.20615 , posy=2.98312 , velx=2.62736 , vely=1.08298
t=0.294,posx=3.20878 , posy=2.9842 , velx=2.61992 , vely=1.06992
t=0.295,posx=3.21139 , posy=2.98526 , velx=2.61253 , vely=1.05692
t=0.296,posx=3.214 , posy=2.98631 , velx=2.6052 , vely=1.04397
t=0.297,posx=3.2166 , posy=2.98735 , velx=2.59791 , vely=1.03106
t=0.298,posx=3.2192 , posy=2.98837 , velx=2.59067 , vely=1.0182
t=0.299,posx=3.22178 , posy=2.98939 , velx=2.58349 , vely=1.00539
t=0.3,posx=3.22436 , posy=2.99038 , velx=2.57635 , vely=0.992629
t=0.301,posx=3.22694 , posy=2.99137 , velx=2.56926 , vely=0.979911
t=0.302,posx=3.2295 , posy=2.99234 , velx=2.56222 , vely=0.967239
t=0.303,posx=3.23206 , posy=2.9933 , velx=2.55522 , vely=0.954613
t=0.304,posx=3.23461 , posy=2.99425 , velx=2.54828 , vely=0.942031
t=0.305,posx=3.23716 , posy=2.99519 , velx=2.54138 , vely=0.929494
t=0.306,posx=3.2397 , posy=2.99611 , velx=2.53452 , vely=0.917001
t=0.307,posx=3.24223 , posy=2.99702 , velx=2.52772 , vely=0.904551
t=0.308,posx=3.24475 , posy=2.99792 , velx=2.52095 , vely=0.892144
t=0.309,posx=3.24727 , posy=2.99881 , velx=2.51423 , vely=0.879779
t=0.31,posx=3.24978 , posy=2.99968 , velx=2.50756 , vely=0.867457
t=0.311,posx=3.25228 , posy=3.00054 , velx=2.50093 , vely=0.855176
t=0.312,posx=3.25478 , posy=3.00139 , velx=2.49434 , vely=0.842936
t=0.313,posx=3.25727 , posy=3.00223 , velx=2.48779 , vely=0.830737
t=0.314,posx=3.25976 , posy=3.00305 , velx=2.48129 , vely=0.818578
t=0.315,posx=3.26223 , posy=3.00387 , velx=2.47482 , vely=0.806459
t=0.316,posx=3.26471 , posy=3.00467 , velx=2.4684 , vely=0.79438
t=0.317,posx=3.26717 , posy=3.00545 , velx=2.46202 , vely=0.782339
t=0.318,posx=3.26963 , posy=3.00623 , velx=2.45568 , vely=0.770337
t=0.319,posx=3.27208 , posy=3.00699 , velx=2.44938 , vely=0.758374
t=0.32,posx=3.27453 , posy=3.00775 , velx=2.44312 , vely=0.746448
t=0.321,posx=3.27697 , posy=3.00849 , velx=2.4369 , vely=0.73456
t=0.322,posx=3.2794 , posy=3.00922 , velx=2.43072 , vely=0.722709
t=0.323,posx=3.28183 , posy=3.00993 , velx=2.42457 , vely=0.710894
t=0.324,posx=3.28425 , posy=3.01064 , velx=2.41846 , vely=0.699116
t=0.325,posx=3.28667 , posy=3.01133 , velx=2.41239 , vely=0.687374
t=0.326,posx=3.28908 , posy=3.01201 , velx=2.40636 , vely=0.675668
t=0.327,posx=3.29148 , posy=3.01268 , velx=2.40036 , vely=0.663997
t=0.328,posx=3.29388 , posy=3.01334 , velx=2.3944 , vely=0.65236
t=0.329,posx=3.29627 , posy=3.01399 , velx=2.38848 , vely=0.640758
t=0.33,posx=3.29865 , posy=3.01462 , velx=2.38259 , vely=0.629191
t=0.331,posx=3.30103 , posy=3.01525 , velx=2.37674 , vely=0.617657
t=0.332,posx=3.30341 , posy=3.01586 , velx=2.37092 , vely=0.606157
t=0.333,posx=3.30578 , posy=3.01646 , velx=2.36513 , vely=0.594691
t=0.334,posx=3.30814 , posy=3.01705 , velx=2.35938 , vely=0.583257
t=0.335,posx=3.31049 , posy=3.01762 , velx=2.35366 , vely=0.571855
t=0.336,posx=3.31285 , posy=3.01819 , velx=2.34798 , vely=0.560486
t=0.337,posx=3.31519 , posy=3.01875 , velx=2.34233 , vely=0.549149
t=0.338,posx=3.31753 , posy=3.01929 , velx=2.33671 , vely=0.537844
t=0.339,posx=3.31986 , posy=3.01982 , velx=2.33112 , vely=0.52657
t=0.34,posx=3.32219 , posy=3.02034 , velx=2.32557 , vely=0.515327
t=0.341,posx=3.32452 , posy=3.02085 , velx=2.32004 , vely=0.504115
